row,column,image_name,score,ba_classifier,gf_classifier,tlc_classifier,ba_user,gf_user,tlc_user,user_id
576,3072,e139c280e89efb6164a0e815ef51ff84,89,Millepora,NULL,Hard coral,Porites,Massive,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
576,3072,e139c280e89efb6164a0e815ef51ff84,89,Millepora,NULL,Hard coral,Porites,Massive,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
576,3072,e139c280e89efb6164a0e815ef51ff84,89,Millepora,NULL,Hard coral,Porites,Massive,Hard coral,fb1a4adc837192525b766917ceb8d07e
576,3072,e139c280e89efb6164a0e815ef51ff84,89,Millepora,NULL,Hard coral,Porites,Massive,Hard coral,fdf300af395423f13d50b53fe2205145
576,3840,e139c280e89efb6164a0e815ef51ff84,45,Rubble,NULL,Rubble,Sand,NULL,Sand,1815d6d3b0c7bb82ef285d4fb37cc247
576,3840,e139c280e89efb6164a0e815ef51ff84,45,Rubble,NULL,Rubble,Sand,NULL,Sand,496e0dafcb51c161b5d834634f2b0d28
576,3840,e139c280e89efb6164a0e815ef51ff84,45,Rubble,NULL,Rubble,Sand,NULL,Sand,6355c216cee4d7aeafffc57fa92d75ef
576,3840,e139c280e89efb6164a0e815ef51ff84,45,Rubble,NULL,Rubble,Sponge,NULL,Other invertebrates,d7dcc8f1f24205701824c1efd8be46c9
576,3840,e139c280e89efb6164a0e815ef51ff84,45,Rubble,NULL,Rubble,Turf algae,NULL,Turf algae,e2431ee5a581b0ecb853959753f6bc9e
576,3840,e139c280e89efb6164a0e815ef51ff84,45,Rubble,NULL,Rubble,Sand,NULL,Sand,fb1a4adc837192525b766917ceb8d07e
576,3840,e139c280e89efb6164a0e815ef51ff84,45,Rubble,NULL,Rubble,Sponge,NULL,Other invertebrates,fdf300af395423f13d50b53fe2205145
666,500,1e92887fe56d18159ffb6e81b408cd08,39,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
666,500,1e92887fe56d18159ffb6e81b408cd08,39,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
666,500,1e92887fe56d18159ffb6e81b408cd08,39,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
666,500,1e92887fe56d18159ffb6e81b408cd08,39,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
666,500,1e92887fe56d18159ffb6e81b408cd08,39,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
666,500,1e92887fe56d18159ffb6e81b408cd08,39,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
666,500,1e92887fe56d18159ffb6e81b408cd08,39,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,fb1a4adc837192525b766917ceb8d07e
666,500,1e92887fe56d18159ffb6e81b408cd08,39,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,fdf300af395423f13d50b53fe2205145
666,1000,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
666,1000,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
666,1000,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
666,1000,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
666,1000,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
666,1000,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
666,1000,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,fb1a4adc837192525b766917ceb8d07e
666,1000,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,fdf300af395423f13d50b53fe2205145
666,1500,1e92887fe56d18159ffb6e81b408cd08,51,Porites,Massive,Hard coral,Montipora,NULL,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
666,1500,1e92887fe56d18159ffb6e81b408cd08,51,Porites,Massive,Hard coral,Montipora,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
666,1500,1e92887fe56d18159ffb6e81b408cd08,51,Porites,Massive,Hard coral,Montipora,NULL,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
666,1500,1e92887fe56d18159ffb6e81b408cd08,51,Porites,Massive,Hard coral,Montipora,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
666,1500,1e92887fe56d18159ffb6e81b408cd08,51,Porites,Massive,Hard coral,Montipora,NULL,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
666,1500,1e92887fe56d18159ffb6e81b408cd08,51,Porites,Massive,Hard coral,Montipora,NULL,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
666,1500,1e92887fe56d18159ffb6e81b408cd08,51,Porites,Massive,Hard coral,Montipora,NULL,Hard coral,fb1a4adc837192525b766917ceb8d07e
666,1500,1e92887fe56d18159ffb6e81b408cd08,51,Porites,Massive,Hard coral,Montipora,NULL,Hard coral,fdf300af395423f13d50b53fe2205145
666,2000,1e92887fe56d18159ffb6e81b408cd08,85,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
666,2000,1e92887fe56d18159ffb6e81b408cd08,85,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
666,2000,1e92887fe56d18159ffb6e81b408cd08,85,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
666,2000,1e92887fe56d18159ffb6e81b408cd08,85,Montipora,NULL,Hard coral,Montipora,Encrusting,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
666,2000,1e92887fe56d18159ffb6e81b408cd08,85,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
666,2000,1e92887fe56d18159ffb6e81b408cd08,85,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
666,2000,1e92887fe56d18159ffb6e81b408cd08,85,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,fb1a4adc837192525b766917ceb8d07e
666,2000,1e92887fe56d18159ffb6e81b408cd08,85,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,fdf300af395423f13d50b53fe2205145
666,2500,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
666,2500,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
666,2500,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
666,2500,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
666,2500,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
666,2500,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
666,2500,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,fb1a4adc837192525b766917ceb8d07e
666,2500,1e92887fe56d18159ffb6e81b408cd08,89,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,fdf300af395423f13d50b53fe2205145
696,928,0199bd07a0e2e85b9571864e52b2299c,26,Hard coral,NULL,Hard coral,Sand,NULL,Sand,1815d6d3b0c7bb82ef285d4fb37cc247
696,928,0199bd07a0e2e85b9571864e52b2299c,26,Hard coral,NULL,Hard coral,Sand,NULL,Sand,496e0dafcb51c161b5d834634f2b0d28
696,928,0199bd07a0e2e85b9571864e52b2299c,26,Hard coral,NULL,Hard coral,Tape,NULL,Other,6355c216cee4d7aeafffc57fa92d75ef
696,928,0199bd07a0e2e85b9571864e52b2299c,26,Hard coral,NULL,Hard coral,Sand,NULL,Sand,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,928,0199bd07a0e2e85b9571864e52b2299c,26,Hard coral,NULL,Hard coral,Other,NULL,Other,d7dcc8f1f24205701824c1efd8be46c9
696,928,0199bd07a0e2e85b9571864e52b2299c,26,Hard coral,NULL,Hard coral,Sand,NULL,Sand,e2431ee5a581b0ecb853959753f6bc9e
696,928,0199bd07a0e2e85b9571864e52b2299c,26,Hard coral,NULL,Hard coral,Sand,NULL,Sand,fb1a4adc837192525b766917ceb8d07e
696,928,0199bd07a0e2e85b9571864e52b2299c,26,Hard coral,NULL,Hard coral,Other,NULL,Other,fdf300af395423f13d50b53fe2205145
696,928,244eddea33acc9383448be3882f9d46f,39,Hard coral,NULL,Hard coral,Turf algae,NULL,Turf algae,1815d6d3b0c7bb82ef285d4fb37cc247
696,928,244eddea33acc9383448be3882f9d46f,39,Hard coral,NULL,Hard coral,Hard coral,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
696,928,244eddea33acc9383448be3882f9d46f,39,Hard coral,NULL,Hard coral,Hard coral,NULL,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
696,928,244eddea33acc9383448be3882f9d46f,39,Hard coral,NULL,Hard coral,Other,NULL,Other,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,928,244eddea33acc9383448be3882f9d46f,39,Hard coral,NULL,Hard coral,Montipora,NULL,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
696,928,244eddea33acc9383448be3882f9d46f,39,Hard coral,NULL,Hard coral,Crustose coralline algae,NULL,Crustose coralline algae,e2431ee5a581b0ecb853959753f6bc9e
696,928,244eddea33acc9383448be3882f9d46f,39,Hard coral,NULL,Hard coral,Montipora,NULL,Hard coral,fb1a4adc837192525b766917ceb8d07e
696,928,244eddea33acc9383448be3882f9d46f,39,Hard coral,NULL,Hard coral,Hard coral,NULL,Hard coral,fdf300af395423f13d50b53fe2205145
696,928,8be266bcd2851e5c8e6a6c230f7e1491,81,Echinopora,NULL,Hard coral,Montipora,NULL,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
696,928,8be266bcd2851e5c8e6a6c230f7e1491,81,Echinopora,NULL,Hard coral,Hard coral,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
696,928,8be266bcd2851e5c8e6a6c230f7e1491,81,Echinopora,NULL,Hard coral,Echinopora,NULL,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
696,928,8be266bcd2851e5c8e6a6c230f7e1491,81,Echinopora,NULL,Hard coral,Synarea,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,928,8be266bcd2851e5c8e6a6c230f7e1491,81,Echinopora,NULL,Hard coral,Montipora,NULL,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
696,928,8be266bcd2851e5c8e6a6c230f7e1491,81,Echinopora,NULL,Hard coral,Montipora,NULL,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
696,928,8be266bcd2851e5c8e6a6c230f7e1491,81,Echinopora,NULL,Hard coral,Hard coral,Columnar,Hard coral,fb1a4adc837192525b766917ceb8d07e
696,928,8be266bcd2851e5c8e6a6c230f7e1491,81,Echinopora,NULL,Hard coral,Echinopora,NULL,Hard coral,fdf300af395423f13d50b53fe2205145
696,928,f963647e96422dc5a27aa63ebf7a7b9e,89,Millepora,NULL,Hard coral,Millepora,NULL,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
696,928,f963647e96422dc5a27aa63ebf7a7b9e,89,Millepora,NULL,Hard coral,Millepora,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
696,928,f963647e96422dc5a27aa63ebf7a7b9e,89,Millepora,NULL,Hard coral,Millepora,NULL,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
696,928,f963647e96422dc5a27aa63ebf7a7b9e,89,Millepora,NULL,Hard coral,Millepora,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,928,f963647e96422dc5a27aa63ebf7a7b9e,89,Millepora,NULL,Hard coral,Montipora,NULL,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
696,928,f963647e96422dc5a27aa63ebf7a7b9e,89,Millepora,NULL,Hard coral,Millepora,NULL,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
696,928,f963647e96422dc5a27aa63ebf7a7b9e,89,Millepora,NULL,Hard coral,Hard coral,NULL,Hard coral,fb1a4adc837192525b766917ceb8d07e
696,928,f963647e96422dc5a27aa63ebf7a7b9e,89,Millepora,NULL,Hard coral,Millepora,NULL,Hard coral,fdf300af395423f13d50b53fe2205145
696,1856,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,1815d6d3b0c7bb82ef285d4fb37cc247
696,1856,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,496e0dafcb51c161b5d834634f2b0d28
696,1856,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,6355c216cee4d7aeafffc57fa92d75ef
696,1856,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,1856,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,d7dcc8f1f24205701824c1efd8be46c9
696,1856,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,e2431ee5a581b0ecb853959753f6bc9e
696,1856,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,fb1a4adc837192525b766917ceb8d07e
696,1856,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,fdf300af395423f13d50b53fe2205145
696,1856,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Porites,Branching,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
696,1856,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Hard coral,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
696,1856,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Porites,Branching,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
696,1856,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Montipora,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,1856,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Porites,Branching,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
696,1856,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Pavona,NULL,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
696,1856,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Rubble,NULL,Rubble,fb1a4adc837192525b766917ceb8d07e
696,1856,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Rubble,NULL,Rubble,fdf300af395423f13d50b53fe2205145
696,1856,8be266bcd2851e5c8e6a6c230f7e1491,89,Psammocora,NULL,Hard coral,Psammocora,NULL,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
696,1856,8be266bcd2851e5c8e6a6c230f7e1491,89,Psammocora,NULL,Hard coral,Psammocora,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
696,1856,8be266bcd2851e5c8e6a6c230f7e1491,89,Psammocora,NULL,Hard coral,Psammocora,NULL,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
696,1856,8be266bcd2851e5c8e6a6c230f7e1491,89,Psammocora,NULL,Hard coral,Psammocora,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,1856,8be266bcd2851e5c8e6a6c230f7e1491,89,Psammocora,NULL,Hard coral,Psammocora,NULL,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
696,1856,8be266bcd2851e5c8e6a6c230f7e1491,89,Psammocora,NULL,Hard coral,Psammocora,NULL,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
696,1856,8be266bcd2851e5c8e6a6c230f7e1491,89,Psammocora,NULL,Hard coral,Psammocora,NULL,Hard coral,fb1a4adc837192525b766917ceb8d07e
696,1856,8be266bcd2851e5c8e6a6c230f7e1491,89,Psammocora,NULL,Hard coral,Psammocora,NULL,Hard coral,fdf300af395423f13d50b53fe2205145
696,1856,f963647e96422dc5a27aa63ebf7a7b9e,85,Macroalgae,NULL,Macroalgae,Porites,Branching,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
696,1856,f963647e96422dc5a27aa63ebf7a7b9e,85,Macroalgae,NULL,Macroalgae,Hard coral,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
696,1856,f963647e96422dc5a27aa63ebf7a7b9e,85,Macroalgae,NULL,Macroalgae,Porites,Branching,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
696,1856,f963647e96422dc5a27aa63ebf7a7b9e,85,Macroalgae,NULL,Macroalgae,Montipora,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,1856,f963647e96422dc5a27aa63ebf7a7b9e,85,Macroalgae,NULL,Macroalgae,Porites,Branching,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
696,1856,f963647e96422dc5a27aa63ebf7a7b9e,85,Macroalgae,NULL,Macroalgae,Macroalgae,NULL,Macroalgae,e2431ee5a581b0ecb853959753f6bc9e
696,1856,f963647e96422dc5a27aa63ebf7a7b9e,85,Macroalgae,NULL,Macroalgae,Porites,NULL,Hard coral,fb1a4adc837192525b766917ceb8d07e
696,1856,f963647e96422dc5a27aa63ebf7a7b9e,85,Macroalgae,NULL,Macroalgae,Macroalgae,NULL,Macroalgae,fdf300af395423f13d50b53fe2205145
696,2784,0199bd07a0e2e85b9571864e52b2299c,83,Sand,NULL,Sand,Sand,NULL,Sand,1815d6d3b0c7bb82ef285d4fb37cc247
696,2784,0199bd07a0e2e85b9571864e52b2299c,83,Sand,NULL,Sand,Sand,NULL,Sand,496e0dafcb51c161b5d834634f2b0d28
696,2784,0199bd07a0e2e85b9571864e52b2299c,83,Sand,NULL,Sand,Sand,NULL,Sand,6355c216cee4d7aeafffc57fa92d75ef
696,2784,0199bd07a0e2e85b9571864e52b2299c,83,Sand,NULL,Sand,Sand,NULL,Sand,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,2784,0199bd07a0e2e85b9571864e52b2299c,83,Sand,NULL,Sand,Sand,NULL,Sand,d7dcc8f1f24205701824c1efd8be46c9
696,2784,0199bd07a0e2e85b9571864e52b2299c,83,Sand,NULL,Sand,Sand,NULL,Sand,e2431ee5a581b0ecb853959753f6bc9e
696,2784,0199bd07a0e2e85b9571864e52b2299c,83,Sand,NULL,Sand,Sand,NULL,Sand,fb1a4adc837192525b766917ceb8d07e
696,2784,0199bd07a0e2e85b9571864e52b2299c,83,Sand,NULL,Sand,Sand,NULL,Sand,fdf300af395423f13d50b53fe2205145
696,2784,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Dead coral,NULL,Bare substrate,1815d6d3b0c7bb82ef285d4fb37cc247
696,2784,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Hard coral,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
696,2784,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Crustose coralline algae,NULL,Crustose coralline algae,6355c216cee4d7aeafffc57fa92d75ef
696,2784,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Montipora,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,2784,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Rubble,NULL,Rubble,d7dcc8f1f24205701824c1efd8be46c9
696,2784,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Pavona,NULL,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
696,2784,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Rubble,NULL,Rubble,fb1a4adc837192525b766917ceb8d07e
696,2784,244eddea33acc9383448be3882f9d46f,78,Rubble,NULL,Rubble,Rubble,NULL,Rubble,fdf300af395423f13d50b53fe2205145
696,2784,8be266bcd2851e5c8e6a6c230f7e1491,89,Acropora,NULL,Hard coral,Millepora,NULL,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
696,2784,8be266bcd2851e5c8e6a6c230f7e1491,89,Acropora,NULL,Hard coral,Hard coral,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
696,2784,8be266bcd2851e5c8e6a6c230f7e1491,89,Acropora,NULL,Hard coral,Montipora,NULL,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
696,2784,8be266bcd2851e5c8e6a6c230f7e1491,89,Acropora,NULL,Hard coral,Acropora,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,2784,8be266bcd2851e5c8e6a6c230f7e1491,89,Acropora,NULL,Hard coral,Montipora,NULL,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
696,2784,8be266bcd2851e5c8e6a6c230f7e1491,89,Acropora,NULL,Hard coral,Montipora,NULL,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
696,2784,8be266bcd2851e5c8e6a6c230f7e1491,89,Acropora,NULL,Hard coral,Hard coral,NULL,Hard coral,fb1a4adc837192525b766917ceb8d07e
696,2784,8be266bcd2851e5c8e6a6c230f7e1491,89,Acropora,NULL,Hard coral,Hard coral,Branching,Hard coral,fdf300af395423f13d50b53fe2205145
696,2784,f963647e96422dc5a27aa63ebf7a7b9e,48,Hard coral,NULL,Hard coral,Porites,Massive,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
696,2784,f963647e96422dc5a27aa63ebf7a7b9e,48,Hard coral,NULL,Hard coral,Hard coral,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
696,2784,f963647e96422dc5a27aa63ebf7a7b9e,48,Hard coral,NULL,Hard coral,Porites,Massive,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
696,2784,f963647e96422dc5a27aa63ebf7a7b9e,48,Hard coral,NULL,Hard coral,Millepora,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,2784,f963647e96422dc5a27aa63ebf7a7b9e,48,Hard coral,NULL,Hard coral,Porites,Massive,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
696,2784,f963647e96422dc5a27aa63ebf7a7b9e,48,Hard coral,NULL,Hard coral,Porites,Massive,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
696,2784,f963647e96422dc5a27aa63ebf7a7b9e,48,Hard coral,NULL,Hard coral,Porites,Massive,Hard coral,fb1a4adc837192525b766917ceb8d07e
696,2784,f963647e96422dc5a27aa63ebf7a7b9e,48,Hard coral,NULL,Hard coral,Hard coral,NULL,Hard coral,fdf300af395423f13d50b53fe2205145
696,3712,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,1815d6d3b0c7bb82ef285d4fb37cc247
696,3712,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,496e0dafcb51c161b5d834634f2b0d28
696,3712,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,6355c216cee4d7aeafffc57fa92d75ef
696,3712,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,3712,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,d7dcc8f1f24205701824c1efd8be46c9
696,3712,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,e2431ee5a581b0ecb853959753f6bc9e
696,3712,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,fb1a4adc837192525b766917ceb8d07e
696,3712,0199bd07a0e2e85b9571864e52b2299c,89,Sand,NULL,Sand,Sand,NULL,Sand,fdf300af395423f13d50b53fe2205145
696,3712,244eddea33acc9383448be3882f9d46f,59,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
696,3712,244eddea33acc9383448be3882f9d46f,59,Montipora,NULL,Hard coral,Hard coral,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
696,3712,244eddea33acc9383448be3882f9d46f,59,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
696,3712,244eddea33acc9383448be3882f9d46f,59,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,3712,244eddea33acc9383448be3882f9d46f,59,Montipora,NULL,Hard coral,Leptoseris,NULL,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
696,3712,244eddea33acc9383448be3882f9d46f,59,Montipora,NULL,Hard coral,Crustose coralline algae,NULL,Crustose coralline algae,e2431ee5a581b0ecb853959753f6bc9e
696,3712,244eddea33acc9383448be3882f9d46f,59,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,fb1a4adc837192525b766917ceb8d07e
696,3712,244eddea33acc9383448be3882f9d46f,59,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,fdf300af395423f13d50b53fe2205145
696,3712,8be266bcd2851e5c8e6a6c230f7e1491,86,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
696,3712,8be266bcd2851e5c8e6a6c230f7e1491,86,Montipora,NULL,Hard coral,Hard coral,NULL,Hard coral,496e0dafcb51c161b5d834634f2b0d28
696,3712,8be266bcd2851e5c8e6a6c230f7e1491,86,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,6355c216cee4d7aeafffc57fa92d75ef
696,3712,8be266bcd2851e5c8e6a6c230f7e1491,86,Montipora,NULL,Hard coral,Synarea,NULL,Hard coral,76ee01e31a0d0d3028f8cc4f68dbbbbf
696,3712,8be266bcd2851e5c8e6a6c230f7e1491,86,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,d7dcc8f1f24205701824c1efd8be46c9
696,3712,8be266bcd2851e5c8e6a6c230f7e1491,86,Montipora,NULL,Hard coral,Acropora,NULL,Hard coral,e2431ee5a581b0ecb853959753f6bc9e
696,3712,8be266bcd2851e5c8e6a6c230f7e1491,86,Montipora,NULL,Hard coral,Crustose coralline algae,NULL,Crustose coralline algae,fb1a4adc837192525b766917ceb8d07e
696,3712,8be266bcd2851e5c8e6a6c230f7e1491,86,Montipora,NULL,Hard coral,Montipora,NULL,Hard coral,fdf300af395423f13d50b53fe2205145
696,3712,f963647e96422dc5a27aa63ebf7a7b9e,76,Hard coral,NULL,Hard coral,Porites,Massive,Hard coral,1815d6d3b0c7bb82ef285d4fb37cc247
